retry,phy,mcs,bandwidth,short_gi,data_rate,data_size,rssi,frequency,timestamp,throughput,rate_gap
False,8,8,0,True,173.333,12128,0,5180,2.597419,172.72967185725278,0
False,8,8,0,True,173.333,12128,-52,5180,2.597437,172.72969396204294,0
False,8,8,0,True,173.333,12128,-50,5180,2.5974500000000003,172.7297160652134,0
False,8,8,0,True,173.333,12128,0,5180,2.598139,172.72973816676435,0
False,8,8,0,True,173.333,12128,0,5180,2.598155,172.72976026669596,0
False,8,8,0,True,173.333,12128,0,5180,2.598169,172.72978236500842,0
False,8,8,0,True,173.333,12128,-54,5180,2.5981840000000003,172.7298044617019,0
False,8,8,0,True,173.333,12128,0,5180,2.598212,172.72982655677654,0
False,8,8,0,True,173.333,12128,-54,5180,2.598226,172.72984865023258,0
False,8,8,0,True,173.333,12128,0,5180,2.598239,172.72987074207018,0
False,8,8,0,True,173.333,12128,0,5180,2.598253,172.7298928322895,0
False,8,8,0,True,173.333,12128,0,5180,2.598272,172.7299149208907,0
False,8,8,0,True,173.333,12128,0,5180,2.598286,172.729937007874,0
False,8,8,0,True,173.333,12128,0,5180,2.599292,172.7299590932396,0
False,8,8,0,True,173.333,12128,-50,5180,2.599308,172.72998117698756,0
False,8,8,0,True,173.333,12128,0,5180,2.599321,172.7300032591182,0
False,8,8,0,True,173.333,12128,-53,5180,2.5993340000000003,172.73002533963162,0
False,8,8,0,True,173.333,12128,0,5180,2.599348,172.73004741852802,0
False,8,8,0,True,173.333,12128,0,5180,2.59936,172.73006949580756,0
False,8,8,0,True,173.333,12128,0,5180,2.599374,172.7300915714704,0
False,8,8,0,True,173.333,12128,0,5180,2.5993880000000003,172.73011364551678,0
False,8,8,0,True,173.333,12128,0,5180,2.5994010000000003,172.73013571794684,0
False,8,8,0,True,173.333,12128,0,5180,2.599414,172.73015778876075,0
False,8,8,0,True,173.333,12128,0,5180,2.599427,172.7301798579587,0
False,8,8,0,True,173.333,12128,-51,5180,2.5994390000000003,172.73020192554085,0
False,8,8,0,True,173.333,12128,-50,5180,2.599452,172.73022399150744,0
False,8,8,0,True,173.333,12128,-48,5180,2.599466,172.73024605585854,0
False,8,8,0,True,173.333,12128,-52,5180,2.599485,172.73026811859444,0
False,8,8,0,True,173.333,12128,-48,5180,2.5994990000000002,172.73029017971524,0
False,8,8,0,True,173.333,12128,0,5180,2.600745,172.73031223922115,0
False,8,8,0,True,173.333,12128,0,5180,2.600762,172.73033429711234,0
False,8,8,0,True,173.333,12128,0,5180,2.600776,172.73035635338894,0
False,8,8,0,True,173.333,12128,0,5180,2.6007890000000002,172.73037840805122,0
False,8,8,0,True,173.333,12128,-53,5180,2.600801,172.73040046109932,0
False,8,8,0,True,173.333,12128,-49,5180,2.600813,172.73042251253338,0
False,8,8,0,True,173.333,12128,0,5180,2.600826,172.73044456235363,0
False,8,8,0,True,173.333,12128,-50,5180,2.6008400000000003,172.7304666105602,0
False,8,8,0,True,173.333,12128,0,5180,2.600854,172.7304886571533,0
False,8,8,0,True,173.333,12128,0,5180,2.600868,172.7305107021331,0
False,8,8,0,True,173.333,12128,0,5180,2.600883,172.73053274549977,0
False,8,8,0,True,173.333,12128,-48,5180,2.6008970000000002,172.73055478725348,0
False,8,8,0,True,173.333,12128,-49,5180,2.600912,172.73057682739446,0
False,8,8,0,True,173.333,12128,-53,5180,2.6009260000000003,172.73059886592281,0
False,8,8,0,True,173.333,12128,0,5180,2.60094,172.73062090283875,0
False,8,8,0,True,173.333,12128,0,5180,2.600954,172.73064293814244,0
False,8,8,0,True,173.333,12128,0,5180,2.600966,172.73066497183407,0
False,8,8,0,True,173.333,12128,0,5180,2.600979,172.7306870039138,0
False,8,8,0,True,173.333,12128,0,5180,2.601,172.73070903438187,0
False,8,8,0,True,173.333,12128,0,5180,2.601014,172.73073106323835,0
False,8,8,0,True,173.333,12128,-49,5180,2.602004,172.7307530904835,0
False,8,8,0,True,173.333,12128,0,5180,2.602021,172.73077511611746,0
False,8,8,0,True,173.333,12128,0,5180,2.602034,172.73079714014042,0
False,8,8,0,True,173.333,12128,-49,5180,2.602047,172.73081916255256,0
False,8,8,0,True,173.333,12128,-47,5180,2.602062,172.73084118335404,0
False,8,8,0,True,173.333,12128,-56,5180,2.6020760000000003,172.73086320254507,0
False,8,8,0,True,173.333,12128,-52,5180,2.602127,172.73088522012577,0
False,8,8,0,True,173.333,12128,0,5180,2.60214,172.73090723609639,0
False,8,8,0,True,173.333,12128,-54,5180,2.602154,172.73092925045705,0
False,8,8,0,True,173.333,12128,-55,5180,2.602169,172.7309512632079,0
False,8,8,0,True,173.333,12128,0,5180,2.602188,172.73097327434922,0
False,8,8,0,True,173.333,12128,0,5180,2.602202,172.7309952838811,0
False,8,8,0,True,173.333,12128,-48,5180,2.603321,172.73101729180374,0
False,8,8,0,True,173.333,12128,0,5180,2.603339,172.73103929811737,0
False,8,8,0,True,173.333,12128,-52,5180,2.603354,172.73106130282207,0
False,8,8,0,True,173.333,12128,0,5180,2.603367,172.73108330591805,0
False,8,8,0,True,173.333,12128,0,5180,2.603381,172.73110530740553,0
False,8,8,0,True,173.333,12128,0,5180,2.603393,172.73112730728462,0
False,8,8,0,True,173.333,12128,0,5180,2.603408,172.73114930555556,0
False,8,8,0,True,173.333,12128,-53,5180,2.603421,172.73117130221848,0
False,8,8,0,True,173.333,12128,0,5180,2.603435,172.7311932972736,0
False,8,8,0,True,173.333,12128,0,5180,2.603448,172.73121529072105,0
False,8,8,0,True,173.333,12128,0,5180,2.603466,172.731237282561,0
False,8,8,0,True,173.333,12128,-54,5180,2.603479,172.73125927279372,0
False,8,8,0,True,173.333,12128,0,5180,2.6034930000000003,172.73128126141927,0
False,8,8,0,True,173.333,12128,-37,5180,2.603504,172.7313032484379,0
False,8,8,0,True,173.333,12128,-53,5180,2.603516,172.73132523384976,0
False,8,8,0,True,173.333,12128,0,5180,2.6035310000000003,172.731347217655,0
False,8,8,0,True,173.333,12128,0,5180,2.603549,172.73136919985384,0
False,8,8,0,True,173.333,12128,-51,5180,2.603565,172.73139118044645,0
False,8,8,0,True,173.333,12128,-48,5180,2.603578,172.731413159433,0
False,8,8,0,True,173.333,12128,0,5180,2.603592,172.73143513681364,0
False,8,8,0,True,173.333,12128,-51,5180,2.603606,172.73145711258857,0
False,8,8,0,True,173.333,12128,0,5180,2.603621,172.731479086758,0
False,8,8,0,True,173.333,12128,0,5180,2.60474,172.73150105932203,0
False,8,8,0,True,173.333,12128,-49,5180,2.604758,172.7315230302809,0
False,8,8,0,True,173.333,12128,0,5180,2.6047700000000003,172.73154499963474,0
False,8,8,0,True,173.333,12128,-50,5180,2.604785,172.73156696738377,0
False,8,8,0,True,173.333,12128,-48,5180,2.604799,172.73158893352812,0
False,8,8,0,True,173.333,12128,0,5180,2.604813,172.731610898068,0
False,8,8,0,True,173.333,12128,0,5180,2.604826,172.73163286100356,0
False,8,8,0,True,173.333,12128,0,5180,2.604839,172.731654822335,0
False,8,8,0,True,173.333,12128,0,5180,2.604851,172.73167678206252,0
False,8,8,0,True,173.333,12128,0,5180,2.604865,172.73169874018623,0
False,8,8,0,True,173.333,12128,0,5180,2.6048780000000002,172.73172069670636,0
False,8,8,0,True,173.333,12128,0,5180,2.604893,172.73174265162305,0
False,8,8,0,True,173.333,12128,0,5180,2.604906,172.73176460493647,0
False,8,8,0,True,173.333,12128,0,5180,2.604918,172.73178655664682,0
False,8,8,0,True,173.333,12128,-55,5180,2.604937,172.73180850675428,0
False,8,8,0,True,173.333,12128,-50,5180,2.6049510000000002,172.73183045525903,0
False,8,8,0,True,173.333,12128,-54,5180,2.605822,172.73185240216122,0
False,8,8,0,True,173.333,12128,-50,5180,2.605839,172.73187434746103,0
False,8,8,0,True,173.333,12128,-50,5180,2.605854,172.73189629115865,0
False,8,8,0,True,173.333,12128,-56,5180,2.605867,172.73191823325425,0
False,8,8,0,True,173.333,12128,-37,5180,2.605893,172.731940173748,0
False,8,8,0,True,173.333,12128,0,5180,2.605905,172.73196211264005,0
False,8,8,0,True,173.333,12128,0,5180,2.605919,172.73198404993065,0
False,8,8,0,True,173.333,12128,-54,5180,2.605932,172.7320059856199,0
False,8,8,0,True,173.333,12128,-49,5180,2.605947,172.73202791970803,0
False,8,8,0,True,173.333,12128,0,5180,2.605961,172.73204985219516,0
False,8,8,0,True,173.333,12128,-49,5180,2.605975,172.73207178308152,0
False,8,8,0,True,173.333,12128,-53,5180,2.6059870000000003,172.73209371236726,0
False,8,8,0,True,173.333,12128,-55,5180,2.606001,172.73211564005254,0
False,8,8,0,True,173.333,12128,0,5180,2.606306,172.73213756613757,0
False,8,8,0,True,173.333,12128,0,5180,2.60632,172.73215949062248,0
False,8,8,0,True,173.333,12128,0,5180,2.6063330000000002,172.7321814135075,0
False,8,8,0,True,173.333,12128,-55,5180,2.6063460000000003,172.73220333479276,0
False,8,8,0,True,173.333,12128,0,5180,2.606358,172.73222525447846,0
False,8,8,0,True,173.333,12128,-49,5180,2.606377,172.73224717256474,0
False,8,8,0,True,173.333,12128,-54,5180,2.606942,172.73226908905184,0
False,8,8,0,True,173.333,12128,-53,5180,2.6069590000000002,172.73229100393988,0
False,8,8,0,True,173.333,12128,0,5180,2.606973,172.73231291722905,0
False,8,8,0,True,173.333,12128,-53,5180,2.606987,172.73233482891953,0
False,8,8,0,True,173.333,12128,0,5180,2.607,172.7323567390115,0
False,8,8,0,True,173.333,12128,0,5180,2.607014,172.7323786475051,0
False,8,8,0,True,173.333,12128,0,5180,2.6070260000000003,172.73240055440056,0
False,8,8,0,True,173.333,12128,-48,5180,2.607039,172.732422459698,0
False,8,8,0,True,173.333,12128,0,5180,2.607057,172.73244436339766,0
False,8,8,0,True,173.333,12128,-48,5180,2.60707,172.73246626549962,0
False,8,8,0,True,173.333,12128,-50,5180,2.6081760000000003,172.73248816600415,0
False,8,8,0,True,173.333,12128,-52,5180,2.608194,172.73251006491137,0
False,8,8,0,True,173.333,12128,0,5180,2.608208,172.7325319622215,0
False,8,8,0,True,173.333,12128,0,5180,2.608221,172.73255385793465,0
False,8,8,0,True,173.333,12128,0,5180,2.608234,172.73257575205105,0
False,8,8,0,True,173.333,12128,-54,5180,2.608247,172.73259764457083,0
False,8,8,0,True,173.333,12128,0,5180,2.608262,172.73261953549422,0
False,8,8,0,True,173.333,12128,0,5180,2.608276,172.73264142482134,0
False,8,8,0,True,173.333,12128,0,5180,2.6082870000000002,172.7326633125524,0
False,8,8,0,True,173.333,12128,0,5180,2.608299,172.73268519868756,0
False,8,8,0,True,173.333,12128,0,5180,2.608312,172.732707083227,0
False,8,8,0,True,173.333,12128,0,5180,2.6083250000000002,172.7327289661709,0
False,8,8,0,True,173.333,12128,0,5180,2.6083380000000003,172.7327508475194,0
False,8,8,0,True,173.333,12128,-53,5180,2.608351,172.73277272727273,0
False,8,8,0,True,173.333,12128,0,5180,2.608365,172.73279460543102,0
False,8,8,0,True,173.333,12128,0,5180,2.608378,172.73281648199446,0
False,8,8,0,True,173.333,12128,0,5180,2.608393,172.73283835696324,0
False,8,8,0,True,173.333,12128,-50,5180,2.608413,172.73286023033748,0
False,8,8,0,True,173.333,12128,0,5180,2.608426,172.73288210211743,0
False,8,8,0,True,173.333,12128,0,5180,2.609439,172.7329039723032,0
False,8,8,0,True,173.333,12128,0,5180,2.609457,172.732925840895,0
False,8,8,0,True,173.333,12128,-51,5180,2.609471,172.732947707893,0
False,8,8,0,True,173.333,12128,-56,5180,2.609486,172.7329695732974,0
False,8,8,0,True,173.333,12128,0,5180,2.609511,172.7329914371083,0
False,8,8,0,True,173.333,12128,-48,5180,2.609524,172.73301329932593,0
False,8,8,0,True,173.333,12128,-50,5180,2.609538,172.73303515995045,0
False,8,8,0,True,173.333,12128,-48,5180,2.609552,172.73305701898204,0
False,8,8,0,True,173.333,12128,-52,5180,2.609564,172.73307887642088,0
False,8,8,0,True,173.333,12128,0,5180,2.609578,172.7331007322671,0
False,8,8,0,True,173.333,12128,0,5180,2.609591,172.73312258652095,0
False,8,8,0,True,173.333,12128,-49,5180,2.609604,172.73314443918255,0
False,8,8,0,True,173.333,12128,-53,5180,2.609622,172.7331662902521,0
False,8,8,0,True,173.333,12128,0,5180,2.609636,172.73318813972972,0
False,8,8,0,True,173.333,12128,0,5180,2.6106320000000003,172.73320998761565,0
False,8,8,0,True,173.333,12128,0,5180,2.610649,172.73323183391003,0
False,8,8,0,True,173.333,12128,0,5180,2.610662,172.73325367861304,0
False,8,8,0,True,173.333,12128,-50,5180,2.610682,172.7332755217249,0
False,8,8,0,True,173.333,12128,0,5180,2.610697,172.7332973632457,0
False,8,8,0,True,173.333,12128,-53,5180,2.610709,172.73331920317565,0
False,8,8,0,True,173.333,12128,-49,5180,2.610722,172.73334104151493,0
False,8,8,0,True,173.333,12128,0,5180,2.610736,172.7333628782637,0
False,8,8,0,True,173.333,12128,0,5180,2.610749,172.7333847134222,0
False,8,8,0,True,173.333,12128,0,5180,2.6107620000000002,172.7334065469905,0
False,8,8,0,True,173.333,12128,0,5180,2.610774,172.73342837896882,0
False,8,8,0,True,173.333,12128,0,5180,2.610787,172.73345020935736,0
False,8,8,0,True,173.333,12128,0,5180,2.610799,172.73347203815626,0
False,8,8,0,True,173.333,12128,-48,5180,2.6108130000000003,172.73349386536572,0
False,8,8,0,True,173.333,12128,0,5180,2.610831,172.73351569098588,0
False,8,8,0,True,173.333,12128,-49,5180,2.610846,172.73353751501693,0
False,8,8,0,True,173.333,12128,0,5180,2.610863,172.73355933745904,0
False,8,8,0,True,173.333,12128,0,5180,2.610876,172.7335811583124,0
False,8,8,0,True,173.333,12128,0,5180,2.6108890000000002,172.73360297757716,0
False,8,8,0,True,173.333,12128,-47,5180,2.6109020000000003,172.73362479525352,0
False,8,8,0,True,173.333,12128,0,5180,2.612008,172.73364661134164,0
False,8,8,0,True,173.333,12128,0,5180,2.612029,172.73366842584167,0
False,8,8,0,True,173.333,12128,0,5180,2.612044,172.73369023875384,0
False,8,8,0,True,173.333,12128,-49,5180,2.612056,172.73371205007822,0
False,8,8,0,True,173.333,12128,0,5180,2.61207,172.73373385981512,0
